REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 m1	 m1_90_32_decoded	 SQValue=0.834	 0.834	 0.000	 0	 8000	0.0320
 m1	 m1_90_33_decoded	 SQValue=0.398	 0.398	 0.000	 0	 8000	-0.7240
 m1	 m1_90_34_decoded	 SQValue=0.498	 0.498	 0.000	 0	 8000	0.0560
 m1	 m1_90_35_decoded	 SQValue=1.177	 1.177	 0.000	 0	 8000	0.0240
 m1	 m1_90_36_decoded	 SQValue=0.450	 0.450	 0.000	 0	 8000	-0.9080
 m1	 m1_90_37_decoded	 SQValue=0.876	 0.876	 0.000	 0	 8000	0.0640
 m1	 m1_90_38_decoded	 SQValue=0.850	 0.850	 0.000	 0	 8000	0.0800
 m1	 m1_90_39_decoded	 SQValue=0.914	 0.914	 0.000	 0	 8000	0.0440
 m1	 m1_90_40_decoded	 SQValue=1.196	 1.196	 0.000	 0	 8000	-0.6720
 m1	 m1_90_41_decoded	 SQValue=1.038	 1.038	 0.000	 0	 8000	0.0520
 m1	 m1_90_42_decoded	 SQValue=0.362	 0.362	 0.000	 0	 8000	0.0760
 m1	 m1_90_43_decoded	 SQValue=0.915	 0.915	 0.000	 0	 8000	0.0360
 m1	 m1_90_44_decoded	 SQValue=0.900	 0.900	 0.000	 0	 8000	0.0520
 m1	 m1_90_45_decoded	 SQValue=1.173	 1.173	 0.000	 0	 8000	-0.6520
 m1	 m1_90_46_decoded	 SQValue=0.765	 0.765	 0.000	 0	 8000	0.1240
 m1	 m1_90_47_decoded	 SQValue=0.213	 0.213	 0.000	 0	 8000	0.1000
 m1	 m1_90_48_decoded	 SQValue=0.121	 0.121	 0.000	 0	 8000	0.0600
 m1	 m1_90_49_decoded	 SQValue=0.754	 0.754	 0.000	 0	 8000	0.0240
 m1	 m1_90_50_decoded	 SQValue=1.040	 1.040	 0.000	 0	 8000	0.0480
 m2	 m2_3_1_decoded	 SQValue=3.459	 3.459	 0.000	 0	 8000	0.0040
 m2	 m2_3_2_decoded	 SQValue=3.513	 3.513	 0.000	 0	 8000	0.0040
 m2	 m2_3_3_decoded	 SQValue=3.502	 3.502	 0.000	 0	 8000	0.0040
 m2	 m2_3_4_decoded	 SQValue=3.615	 3.615	 0.000	 0	 8000	0.0040
 m2	 m2_3_5_decoded	 SQValue=3.400	 3.400	 0.000	 0	 8000	0.0040
 m2	 m2_3_6_decoded	 SQValue=3.382	 3.382	 0.000	 0	 8000	0.0040
 m2	 m2_3_7_decoded	 SQValue=3.425	 3.425	 0.000	 0	 8000	0.0040
 m2	 m2_3_8_decoded	 SQValue=3.287	 3.287	 0.000	 0	 8000	0.0040
 m2	 m2_3_9_decoded	 SQValue=3.415	 3.415	 0.000	 0	 8000	0.0040
 m2	 m2_3_10_decoded	 SQValue=3.348	 3.348	 0.000	 0	 8000	0.0040
 m2	 m2_3_11_decoded	 SQValue=3.367	 3.367	 0.000	 0	 8000	0.0040
 m2	 m2_3_12_decoded	 SQValue=3.511	 3.511	 0.000	 0	 8000	0.0040
 m2	 m2_3_13_decoded	 SQValue=2.055	 2.055	 0.000	 0	 8000	0.0040
 m2	 m2_3_14_decoded	 SQValue=3.470	 3.470	 0.000	 0	 8000	0.0040
 m2	 m2_3_15_decoded	 SQValue=3.498	 3.498	 0.000	 0	 8000	0.0040
 m2	 m2_3_16_decoded	 SQValue=3.416	 3.416	 0.000	 0	 8000	0.0040
 m2	 m2_3_17_decoded	 SQValue=3.440	 3.440	 0.000	 0	 8000	0.0040
 m2	 m2_3_18_decoded	 SQValue=3.440	 3.440	 0.000	 0	 8000	0.0040
 m2	 m2_3_19_decoded	 SQValue=3.504	 3.504	 0.000	 0	 8000	0.0040
 m2	 m2_3_20_decoded	 SQValue=3.422	 3.422	 0.000	 0	 8000	0.0040
 m2	 m2_3_21_decoded	 SQValue=3.319	 3.319	 0.000	 0	 8000	0.0040
 m2	 m2_3_22_decoded	 SQValue=3.472	 3.472	 0.000	 0	 8000	0.0040
 m2	 m2_3_23_decoded	 SQValue=3.457	 3.457	 0.000	 0	 8000	0.0040
 m2	 m2_3_24_decoded	 SQValue=3.524	 3.524	 0.000	 0	 8000	0.0040
 m2	 m2_3_25_decoded	 SQValue=3.394	 3.394	 0.000	 0	 8000	0.0040
 m2	 m2_3_26_decoded	 SQValue=0.611	 0.611	 0.000	 0	 8000	-0.9400
 m2	 m2_3_27_decoded	 SQValue=3.442	 3.442	 0.000	 0	 8000	0.0040
 m2	 m2_3_28_decoded	 SQValue=3.365	 3.365	 0.000	 0	 8000	0.0040
 m2	 m2_3_29_decoded	 SQValue=3.358	 3.358	 0.000	 0	 8000	0.0040
 m2	 m2_3_30_decoded	 SQValue=3.366	 3.366	 0.000	 0	 8000	0.0040
 m2	 m2_3_31_decoded	 SQValue=3.336	 3.336	 0.000	 0	 8000	0.0040
 m2	 m2_3_32_decoded	 SQValue=3.424	 3.424	 0.000	 0	 8000	0.0040
 m2	 m2_3_33_decoded	 SQValue=3.460	 3.460	 0.000	 0	 8000	0.0040
 m2	 m2_3_34_decoded	 SQValue=3.330	 3.330	 0.000	 0	 8000	0.0040
 m2	 m2_3_35_decoded	 SQValue=3.318	 3.318	 0.000	 0	 8000	0.0040
 m2	 m2_3_36_decoded	 SQValue=3.345	 3.345	 0.000	 0	 8000	0.0040
 m2	 m2_3_37_decoded	 SQValue=3.284	 3.284	 0.000	 0	 8000	0.0040
 m2	 m2_3_38_decoded	 SQValue=3.511	 3.511	 0.000	 0	 8000	0.0040
 m2	 m2_3_39_decoded	 SQValue=3.483	 3.483	 0.000	 0	 8000	0.0040
 m2	 m2_3_40_decoded	 SQValue=3.417	 3.417	 0.000	 0	 8000	0.0040
 m2	 m2_3_41_decoded	 SQValue=3.540	 3.540	 0.000	 0	 8000	0.0040
 m2	 m2_3_42_decoded	 SQValue=3.424	 3.424	 0.000	 0	 8000	0.0040
 m2	 m2_3_43_decoded	 SQValue=3.382	 3.382	 0.000	 0	 8000	0.0040
 m2	 m2_3_44_decoded	 SQValue=3.405	 3.405	 0.000	 0	 8000	0.0040
 m2	 m2_3_45_decoded	 SQValue=3.482	 3.482	 0.000	 0	 8000	0.0040
 m2	 m2_3_46_decoded	 SQValue=3.418	 3.418	 0.000	 0	 8000	0.0040
 m2	 m2_3_47_decoded	 SQValue=3.405	 3.405	 0.000	 0	 8000	0.0040
 m2	 m2_3_48_decoded	 SQValue=3.431	 3.431	 0.000	 0	 8000	0.0040
 m2	 m2_3_49_decoded	 SQValue=3.354	 3.354	 0.000	 0	 8000	0.0040
 m2	 m2_3_50_decoded	 SQValue=3.439	 3.439	 0.000	 0	 8000	0.0040
 m2	 m2_5_1_decoded	 SQValue=3.322	 3.322	 0.000	 0	 8000	0.0040
 m2	 m2_5_2_decoded	 SQValue=3.247	 3.247	 0.000	 0	 8000	0.0040
 m2	 m2_5_3_decoded	 SQValue=3.374	 3.374	 0.000	 0	 8000	0.0040
 m2	 m2_5_4_decoded	 SQValue=3.350	 3.350	 0.000	 0	 8000	0.0040
 m2	 m2_5_5_decoded	 SQValue=3.166	 3.166	 0.000	 0	 8000	0.0040
 m2	 m2_5_6_decoded	 SQValue=3.282	 3.282	 0.000	 0	 8000	0.0040
 m2	 m2_5_7_decoded	 SQValue=3.358	 3.358	 0.000	 0	 8000	0.0040
 m2	 m2_5_8_decoded	 SQValue=3.369	 3.369	 0.000	 0	 8000	0.0040
 m2	 m2_5_9_decoded	 SQValue=3.323	 3.323	 0.000	 0	 8000	0.0040
 m2	 m2_5_10_decoded	 SQValue=3.246	 3.246	 0.000	 0	 8000	0.0040
 m2	 m2_5_11_decoded	 SQValue=3.241	 3.241	 0.000	 0	 8000	0.0040
 m2	 m2_5_12_decoded	 SQValue=3.379	 3.379	 0.000	 0	 8000	0.0040
 m2	 m2_5_13_decoded	 SQValue=2.987	 2.987	 0.000	 0	 8000	0.0040
 m2	 m2_5_14_decoded	 SQValue=3.222	 3.222	 0.000	 0	 8000	0.0040
 m2	 m2_5_15_decoded	 SQValue=3.465	 3.465	 0.000	 0	 8000	0.0040
 m2	 m2_5_16_decoded	 SQValue=3.344	 3.344	 0.000	 0	 8000	0.0040
 m2	 m2_5_17_decoded	 SQValue=3.258	 3.258	 0.000	 0	 8000	0.0040
 m2	 m2_5_18_decoded	 SQValue=3.274	 3.274	 0.000	 0	 8000	0.0040
 m2	 m2_5_19_decoded	 SQValue=3.302	 3.302	 0.000	 0	 8000	0.0040
 m2	 m2_5_20_decoded	 SQValue=3.385	 3.385	 0.000	 0	 8000	0.0040
 m2	 m2_5_21_decoded	 SQValue=3.391	 3.391	 0.000	 0	 8000	0.0040
 m2	 m2_5_22_decoded	 SQValue=3.247	 3.247	 0.000	 0	 8000	0.0040
 m2	 m2_5_23_decoded	 SQValue=3.324	 3.324	 0.000	 0	 8000	0.0040
 m2	 m2_5_24_decoded	 SQValue=3.401	 3.401	 0.000	 0	 8000	0.0040
 m2	 m2_5_25_decoded	 SQValue=3.491	 3.491	 0.000	 0	 8000	0.0040
 m2	 m2_5_26_decoded	 SQValue=3.210	 3.210	 0.000	 0	 8000	0.0040
 m2	 m2_5_27_decoded	 SQValue=3.216	 3.216	 0.000	 0	 8000	0.0040
 m2	 m2_5_28_decoded	 SQValue=3.379	 3.379	 0.000	 0	 8000	0.0040
 m2	 m2_5_29_decoded	 SQValue=3.239	 3.239	 0.000	 0	 8000	0.0040
 m2	 m2_5_30_decoded	 SQValue=3.342	 3.342	 0.000	 0	 8000	0.0040
 m2	 m2_5_31_decoded	 SQValue=3.358	 3.358	 0.000	 0	 8000	0.0040
 m2	 m2_5_32_decoded	 SQValue=3.430	 3.430	 0.000	 0	 8000	0.0040
 m2	 m2_5_33_decoded	 SQValue=3.376	 3.376	 0.000	 0	 8000	0.0040
 m2	 m2_5_34_decoded	 SQValue=3.018	 3.018	 0.000	 0	 8000	0.0040
 m2	 m2_5_35_decoded	 SQValue=3.303	 3.303	 0.000	 0	 8000	0.0040
 m2	 m2_5_36_decoded	 SQValue=3.271	 3.271	 0.000	 0	 8000	0.0040
 m2	 m2_5_37_decoded	 SQValue=3.196	 3.196	 0.000	 0	 8000	0.0040
 m2	 m2_5_38_decoded	 SQValue=3.267	 3.267	 0.000	 0	 8000	0.0040
 m2	 m2_5_39_decoded	 SQValue=3.290	 3.290	 0.000	 0	 8000	0.0040
 m2	 m2_5_40_decoded	 SQValue=3.300	 3.300	 0.000	 0	 8000	0.0040
 m2	 m2_5_41_decoded	 SQValue=3.405	 3.405	 0.000	 0	 8000	0.0040
 m2	 m2_5_42_decoded	 SQValue=3.196	 3.196	 0.000	 0	 8000	0.0040
 m2	 m2_5_43_decoded	 SQValue=3.233	 3.233	 0.000	 0	 8000	0.0040
 m2	 m2_5_44_decoded	 SQValue=3.358	 3.358	 0.000	 0	 8000	0.0040
 m2	 m2_5_45_decoded	 SQValue=3.416	 3.416	 0.000	 0	 8000	0.0040
 m2	 m2_5_46_decoded	 SQValue=3.429	 3.429	 0.000	 0	 8000	0.0040
 m2	 m2_5_47_decoded	 SQValue=3.310	 3.310	 0.000	 0	 8000	0.0040
 m2	 m2_5_48_decoded	 SQValue=3.215	 3.215	 0.000	 0	 8000	0.0040
 m2	 m2_5_49_decoded	 SQValue=3.399	 3.399	 0.000	 0	 8000	0.0040
 m2	 m2_5_50_decoded	 SQValue=3.261	 3.261	 0.000	 0	 8000	0.0040
 m2	 m2_10_1_decoded	 SQValue=2.850	 2.850	 0.000	 0	 8000	0.0040
 m2	 m2_10_2_decoded	 SQValue=2.962	 2.962	 0.000	 0	 8000	0.0040
 m2	 m2_10_3_decoded	 SQValue=3.020	 3.020	 0.000	 0	 8000	0.0040
 m2	 m2_10_4_decoded	 SQValue=3.002	 3.002	 0.000	 0	 8000	0.0040
 m2	 m2_10_5_decoded	 SQValue=2.928	 2.928	 0.000	 0	 8000	0.0040
 m2	 m2_10_6_decoded	 SQValue=2.968	 2.968	 0.000	 0	 8000	0.0040
 m2	 m2_10_7_decoded	 SQValue=3.009	 3.009	 0.000	 0	 8000	0.0040
 m2	 m2_10_8_decoded	 SQValue=3.116	 3.116	 0.000	 0	 8000	0.0040
 m2	 m2_10_9_decoded	 SQValue=2.959	 2.959	 0.000	 0	 8000	0.0040
 m2	 m2_10_10_decoded	 SQValue=3.100	 3.100	 0.000	 0	 8000	0.0040
 m2	 m2_10_11_decoded	 SQValue=3.133	 3.133	 0.000	 0	 8000	0.0040
 m2	 m2_10_12_decoded	 SQValue=2.957	 2.957	 0.000	 0	 8000	0.0040
 m2	 m2_10_13_decoded	 SQValue=3.103	 3.103	 0.000	 0	 8000	0.0040
 m2	 m2_10_14_decoded	 SQValue=3.064	 3.064	 0.000	 0	 8000	0.0040
 m2	 m2_10_15_decoded	 SQValue=2.453	 2.453	 0.000	 0	 8000	0.0040
 m2	 m2_10_16_decoded	 SQValue=0.987	 0.987	 0.000	 0	 8000	0.0040
 m2	 m2_10_17_decoded	 SQValue=0.989	 0.989	 0.000	 0	 8000	0.0040
 m2	 m2_10_18_decoded	 SQValue=3.109	 3.109	 0.000	 0	 8000	0.0040
 m2	 m2_10_19_decoded	 SQValue=3.137	 3.137	 0.000	 0	 8000	0.0040
 m2	 m2_10_20_decoded	 SQValue=2.869	 2.869	 0.000	 0	 8000	0.0040
 m2	 m2_10_21_decoded	 SQValue=3.065	 3.065	 0.000	 0	 8000	0.0040
 m2	 m2_10_22_decoded	 SQValue=2.943	 2.943	 0.000	 0	 8000	0.0040
 m2	 m2_10_23_decoded	 SQValue=3.055	 3.055	 0.000	 0	 8000	0.0040
 m2	 m2_10_24_decoded	 SQValue=3.050	 3.050	 0.000	 0	 8000	0.0040
 m2	 m2_10_25_decoded	 SQValue=0.947	 0.947	 0.000	 0	 8000	0.0040
 m2	 m2_10_26_decoded	 SQValue=2.884	 2.884	 0.000	 0	 8000	0.0040
 m2	 m2_10_27_decoded	 SQValue=2.768	 2.768	 0.000	 0	 8000	0.0040
 m2	 m2_10_28_decoded	 SQValue=3.152	 3.152	 0.000	 0	 8000	0.0040
 m2	 m2_10_29_decoded	 SQValue=2.963	 2.963	 0.000	 0	 8000	0.0040
 m2	 m2_10_30_decoded	 SQValue=3.036	 3.036	 0.000	 0	 8000	0.0040
 m2	 m2_10_31_decoded	 SQValue=3.019	 3.019	 0.000	 0	 8000	0.0040
 m2	 m2_10_32_decoded	 SQValue=3.119	 3.119	 0.000	 0	 8000	0.0040
 m2	 m2_10_33_decoded	 SQValue=2.788	 2.788	 0.000	 0	 8000	0.0040
 m2	 m2_10_34_decoded	 SQValue=3.022	 3.022	 0.000	 0	 8000	0.0040
 m2	 m2_10_35_decoded	 SQValue=1.955	 1.955	 0.000	 0	 8000	0.0040
 m2	 m2_10_36_decoded	 SQValue=2.828	 2.828	 0.000	 0	 8000	0.0040
 m2	 m2_10_37_decoded	 SQValue=2.908	 2.908	 0.000	 0	 8000	0.0040
 m2	 m2_10_38_decoded	 SQValue=2.976	 2.976	 0.000	 0	 8000	0.0040
 m2	 m2_10_39_decoded	 SQValue=3.042	 3.042	 0.000	 0	 8000	0.0040
 m2	 m2_10_40_decoded	 SQValue=3.025	 3.025	 0.000	 0	 8000	0.0040
 m2	 m2_10_41_decoded	 SQValue=3.014	 3.014	 0.000	 0	 8000	0.0040
 m2	 m2_10_42_decoded	 SQValue=2.985	 2.985	 0.000	 0	 8000	0.0040
 m2	 m2_10_43_decoded	 SQValue=3.033	 3.033	 0.000	 0	 8000	0.0040
 m2	 m2_10_44_decoded	 SQValue=3.089	 3.089	 0.000	 0	 8000	0.0040
 m2	 m2_10_45_decoded	 SQValue=2.264	 2.264	 0.000	 0	 8000	0.0040
 m2	 m2_10_46_decoded	 SQValue=2.581	 2.581	 0.000	 0	 8000	0.0040
 m2	 m2_10_47_decoded	 SQValue=3.108	 3.108	 0.000	 0	 8000	0.0040
 m2	 m2_10_48_decoded	 SQValue=2.909	 2.909	 0.000	 0	 8000	0.0040
 m2	 m2_10_49_decoded	 SQValue=2.957	 2.957	 0.000	 0	 8000	0.0040
 m2	 m2_10_50_decoded	 SQValue=2.891	 2.891	 0.000	 0	 8000	0.0040
 m2	 m2_20_1_decoded	 SQValue=1.872	 1.872	 0.000	 0	 8000	0.0040
 m2	 m2_20_2_decoded	 SQValue=2.646	 2.646	 0.000	 0	 8000	0.0040
 m2	 m2_20_3_decoded	 SQValue=2.582	 2.582	 0.000	 0	 8000	0.0080
 m2	 m2_20_4_decoded	 SQValue=0.808	 0.808	 0.000	 0	 8000	0.0080
 m2	 m2_20_5_decoded	 SQValue=1.558	 1.558	 0.000	 0	 8000	0.0080
 m2	 m2_20_6_decoded	 SQValue=2.547	 2.547	 0.000	 0	 8000	0.0080
 m2	 m2_20_7_decoded	 SQValue=2.671	 2.671	 0.000	 0	 8000	0.0080
 m2	 m2_20_8_decoded	 SQValue=2.568	 2.568	 0.000	 0	 8000	0.0040
 m2	 m2_20_9_decoded	 SQValue=1.757	 1.757	 0.000	 0	 8000	0.0040
 m2	 m2_20_10_decoded	 SQValue=2.520	 2.520	 0.000	 0	 8000	0.0080
 m2	 m2_20_11_decoded	 SQValue=0.500	 0.500	 0.000	 0	 8000	0.0080
 m2	 m2_20_12_decoded	 SQValue=0.485	 0.485	 0.000	 0	 8000	0.0040
 m2	 m2_20_13_decoded	 SQValue=2.537	 2.537	 0.000	 0	 8000	0.0040
 m2	 m2_20_14_decoded	 SQValue=0.594	 0.594	 0.000	 0	 8000	0.0040
 m2	 m2_20_15_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_20_16_decoded	 SQValue=1.019	 1.019	 0.000	 0	 8000	0.0080
 m2	 m2_20_17_decoded	 SQValue=2.607	 2.607	 0.000	 0	 8000	0.0080
 m2	 m2_20_18_decoded	 SQValue=2.678	 2.678	 0.000	 0	 8000	0.0040
 m2	 m2_20_19_decoded	 SQValue=3.050	 3.050	 0.000	 0	 8000	-9.4800
 m2	 m2_20_20_decoded	 SQValue=2.659	 2.659	 0.000	 0	 8000	0.0080
 m2	 m2_20_21_decoded	 SQValue=0.767	 0.767	 0.000	 0	 8000	0.0040
 m2	 m2_20_22_decoded	 SQValue=2.646	 2.646	 0.000	 0	 8000	0.0080
 m2	 m2_20_23_decoded	 SQValue=2.505	 2.505	 0.000	 0	 8000	0.0080
 m2	 m2_20_24_decoded	 SQValue=2.641	 2.641	 0.000	 0	 8000	0.0080
 m2	 m2_20_25_decoded	 SQValue=2.500	 2.500	 0.000	 0	 8000	0.0080
 m2	 m2_20_26_decoded	 SQValue=0.856	 0.856	 0.000	 0	 8000	0.0040
 m2	 m2_20_27_decoded	 SQValue=0.865	 0.865	 0.000	 0	 8000	0.0080
 m2	 m2_20_28_decoded	 SQValue=2.614	 2.614	 0.000	 0	 8000	0.0080
 m2	 m2_20_29_decoded	 SQValue=1.008	 1.008	 0.000	 0	 8000	0.0080
 m2	 m2_20_30_decoded	 SQValue=2.102	 2.102	 0.000	 0	 8000	0.0040
 m2	 m2_20_31_decoded	 SQValue=2.629	 2.629	 0.000	 0	 8000	0.0040
 m2	 m2_20_32_decoded	 SQValue=2.661	 2.661	 0.000	 0	 8000	0.0080
 m2	 m2_20_33_decoded	 SQValue=2.511	 2.511	 0.000	 0	 8000	0.0080
 m2	 m2_20_34_decoded	 SQValue=2.605	 2.605	 0.000	 0	 8000	0.0080
 m2	 m2_20_35_decoded	 SQValue=0.816	 0.816	 0.000	 0	 8000	0.0080
 m2	 m2_20_36_decoded	 SQValue=0.807	 0.807	 0.000	 0	 8000	0.0080
 m2	 m2_20_37_decoded	 SQValue=2.555	 2.555	 0.000	 0	 8000	0.0080
 m2	 m2_20_38_decoded	 SQValue=2.679	 2.679	 0.000	 0	 8000	0.0040
 m2	 m2_20_39_decoded	 SQValue=2.621	 2.621	 0.000	 0	 8000	0.0040
 m2	 m2_20_40_decoded	 SQValue=2.789	 2.789	 0.000	 0	 8000	0.0080
 m2	 m2_20_41_decoded	 SQValue=2.528	 2.528	 0.000	 0	 8000	0.0080
 m2	 m2_20_42_decoded	 SQValue=2.487	 2.487	 0.000	 0	 8000	0.0040
 m2	 m2_20_43_decoded	 SQValue=2.652	 2.652	 0.000	 0	 8000	0.0080
 m2	 m2_20_44_decoded	 SQValue=2.710	 2.710	 0.000	 0	 8000	0.0080
 m2	 m2_20_45_decoded	 SQValue=1.165	 1.165	 0.000	 0	 8000	0.0080
 m2	 m2_20_46_decoded	 SQValue=2.549	 2.549	 0.000	 0	 8000	0.0040
 m2	 m2_20_47_decoded	 SQValue=2.699	 2.699	 0.000	 0	 8000	0.0080
 m2	 m2_20_48_decoded	 SQValue=2.506	 2.506	 0.000	 0	 8000	0.0080
 m2	 m2_20_49_decoded	 SQValue=2.458	 2.458	 0.000	 0	 8000	0.0080
 m2	 m2_20_50_decoded	 SQValue=0.571	 0.571	 0.000	 0	 8000	0.0080
 m2	 m2_30_1_decoded	 SQValue=2.367	 2.367	 0.000	 0	 8000	0.0040
 m2	 m2_30_2_decoded	 SQValue=2.362	 2.362	 0.000	 0	 8000	0.0080
 m2	 m2_30_3_decoded	 SQValue=0.672	 0.672	 0.000	 0	 8000	0.0080
 m2	 m2_30_4_decoded	 SQValue=0.740	 0.740	 0.000	 0	 8000	0.0080
 m2	 m2_30_5_decoded	 SQValue=2.151	 2.151	 0.000	 0	 8000	0.0080
 m2	 m2_30_6_decoded	 SQValue=2.470	 2.470	 0.000	 0	 8000	0.0080
 m2	 m2_30_7_decoded	 SQValue=0.896	 0.896	 0.000	 0	 8000	0.0080
 m2	 m2_30_8_decoded	 SQValue=2.262	 2.262	 0.000	 0	 8000	0.0080
 m2	 m2_30_9_decoded	 SQValue=0.918	 0.918	 0.000	 0	 8000	0.0080
 m2	 m2_30_10_decoded	 SQValue=0.828	 0.828	 0.000	 0	 8000	0.0040
 m2	 m2_30_11_decoded	 SQValue=0.812	 0.812	 0.000	 0	 8000	0.0080
 m2	 m2_30_12_decoded	 SQValue=2.520	 2.520	 0.000	 0	 8000	0.0080
 m2	 m2_30_13_decoded	 SQValue=2.361	 2.361	 0.000	 0	 8000	0.0080
 m2	 m2_30_14_decoded	 SQValue=1.134	 1.134	 0.000	 0	 8000	0.0080
 m2	 m2_30_15_decoded	 SQValue=1.827	 1.827	 0.000	 0	 8000	0.0080
 m2	 m2_30_16_decoded	 SQValue=1.709	 1.709	 0.000	 0	 8000	0.0080
 m2	 m2_30_17_decoded	 SQValue=1.990	 1.990	 0.000	 0	 8000	0.0080
 m2	 m2_30_18_decoded	 SQValue=0.839	 0.839	 0.000	 0	 8000	0.0080
 m2	 m2_30_19_decoded	 SQValue=0.770	 0.770	 0.000	 0	 8000	0.0080
 m2	 m2_30_20_decoded	 SQValue=3.299	 3.299	 0.000	 0	 8000	-9.1400
 m2	 m2_30_21_decoded	 SQValue=2.334	 2.334	 0.000	 0	 8000	0.0080
 m2	 m2_30_22_decoded	 SQValue=0.808	 0.808	 0.000	 0	 8000	0.0080
 m2	 m2_30_23_decoded	 SQValue=0.922	 0.922	 0.000	 0	 8000	0.0080
 m2	 m2_30_24_decoded	 SQValue=2.173	 2.173	 0.000	 0	 8000	0.0080
 m2	 m2_30_25_decoded	 SQValue=0.467	 0.467	 0.000	 0	 8000	0.0040
 m2	 m2_30_26_decoded	 SQValue=0.477	 0.477	 0.000	 0	 8000	0.0040
 m2	 m2_30_27_decoded	 SQValue=0.755	 0.755	 0.000	 0	 8000	0.0080
 m2	 m2_30_28_decoded	 SQValue=2.100	 2.100	 0.000	 0	 8000	0.0080
 m2	 m2_30_29_decoded	 SQValue=0.999	 0.999	 0.000	 0	 8000	0.0080
 m2	 m2_30_30_decoded	 SQValue=0.355	 0.355	 0.000	 0	 8000	-9.1240
 m2	 m2_30_31_decoded	 SQValue=2.859	 2.859	 0.000	 0	 8000	0.0080
 m2	 m2_30_32_decoded	 SQValue=1.596	 1.596	 0.000	 0	 8000	0.0080
 m2	 m2_30_33_decoded	 SQValue=0.775	 0.775	 0.000	 0	 8000	0.0040
 m2	 m2_30_34_decoded	 SQValue=2.298	 2.298	 0.000	 0	 8000	0.0080
 m2	 m2_30_35_decoded	 SQValue=2.296	 2.296	 0.000	 0	 8000	0.0080
 m2	 m2_30_36_decoded	 SQValue=0.506	 0.506	 0.000	 0	 8000	0.0080
 m2	 m2_30_37_decoded	 SQValue=2.270	 2.270	 0.000	 0	 8000	0.0080
 m2	 m2_30_38_decoded	 SQValue=0.840	 0.840	 0.000	 0	 8000	0.0080
 m2	 m2_30_39_decoded	 SQValue=2.188	 2.188	 0.000	 0	 8000	0.0080
 m2	 m2_30_40_decoded	 SQValue=3.060	 3.060	 0.000	 0	 8000	-9.4720
 m2	 m2_30_41_decoded	 SQValue=0.783	 0.783	 0.000	 0	 8000	0.0080
 m2	 m2_30_42_decoded	 SQValue=1.029	 1.029	 0.000	 0	 8000	0.0080
 m2	 m2_30_43_decoded	 SQValue=1.156	 1.156	 0.000	 0	 8000	0.0080
 m2	 m2_30_44_decoded	 SQValue=1.209	 1.209	 0.000	 0	 8000	0.0080
 m2	 m2_30_45_decoded	 SQValue=0.847	 0.847	 0.000	 0	 8000	0.0080
 m2	 m2_30_46_decoded	 SQValue=2.565	 2.565	 0.000	 0	 8000	0.0080
 m2	 m2_30_47_decoded	 SQValue=0.339	 0.339	 0.000	 0	 8000	-9.1400
 m2	 m2_30_48_decoded	 SQValue=1.018	 1.018	 0.000	 0	 8000	0.0080
 m2	 m2_30_49_decoded	 SQValue=2.085	 2.085	 0.000	 0	 8000	0.0080
 m2	 m2_30_50_decoded	 SQValue=1.681	 1.681	 0.000	 0	 8000	0.0080
 m2	 m2_50_1_decoded	 SQValue=0.624	 0.624	 0.000	 0	 8000	0.0120
 m2	 m2_50_2_decoded	 SQValue=0.439	 0.439	 0.000	 0	 8000	-9.4760
 m2	 m2_50_3_decoded	 SQValue=0.633	 0.633	 0.000	 0	 8000	0.0080
 m2	 m2_50_4_decoded	 SQValue=0.727	 0.727	 0.000	 0	 8000	0.0080
 m2	 m2_50_5_decoded	 SQValue=3.219	 3.219	 0.000	 0	 8000	-9.4760
 m2	 m2_50_6_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_50_7_decoded	 SQValue=0.529	 0.529	 0.000	 0	 8000	0.0120
 m2	 m2_50_8_decoded	 SQValue=0.460	 0.460	 0.000	 0	 8000	-0.7600
 m2	 m2_50_9_decoded	 SQValue=1.182	 1.182	 0.000	 0	 8000	0.0120
 m2	 m2_50_10_decoded	 SQValue=0.759	 0.759	 0.000	 0	 8000	0.0080
 m2	 m2_50_11_decoded	 SQValue=2.753	 2.753	 0.000	 0	 8000	-9.1320
 m2	 m2_50_12_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_50_13_decoded	 SQValue=1.788	 1.788	 0.000	 0	 8000	0.0080
 m2	 m2_50_14_decoded	 SQValue=0.643	 0.643	 0.000	 0	 8000	0.0120
 m2	 m2_50_15_decoded	 SQValue=0.749	 0.749	 0.000	 0	 8000	0.0120
 m2	 m2_50_16_decoded	 SQValue=0.773	 0.773	 0.000	 0	 8000	0.0080
 m2	 m2_50_17_decoded	 SQValue=1.718	 1.718	 0.000	 0	 8000	0.0120
 m2	 m2_50_18_decoded	 SQValue=0.453	 0.453	 0.000	 0	 8000	0.0080
 m2	 m2_50_19_decoded	 SQValue=0.780	 0.780	 0.000	 0	 8000	0.0080
 m2	 m2_50_20_decoded	 SQValue=0.364	 0.364	 0.000	 0	 8000	-9.4480
